2025-08-29 09:44:43,550 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2025-08-29 10:17:33,013 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2025-08-29 10:17:33,013 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2025-08-29 10:17:33,013 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2025-08-29 10:17:33,013 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2025-08-29 10:17:33,013 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2025-08-29 10:17:33,013 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2025-08-29 10:17:33,013 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2025-08-29 10:17:33,014 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2025-08-29 10:17:33,014 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2025-08-29 10:17:33,014 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2025-08-29 10:17:33,014 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2025-08-29 10:17:33,014 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2025-08-29 10:17:33,014 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2025-08-29 10:17:33,014 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2025-08-29 10:17:33,014 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2025-08-29 10:17:33,014 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2025-08-29 10:17:33,015 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2025-08-29 10:17:33,015 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-08-29 10:17:33,015 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2025-08-29 10:17:33,015 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2025-08-29 10:17:33,015 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2025-08-29 10:17:33,015 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2025-08-29 10:17:33,015 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-08-29 10:17:33,015 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-08-29 10:17:33,015 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2025-08-29 10:17:33,015 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2025-08-29 10:17:33,016 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2025-08-29 10:17:33,016 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2025-08-29 10:17:33,016 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2025-08-29 10:17:33,016 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2025-08-29 10:17:33,016 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2025-08-29 10:17:33,016 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2025-08-29 10:17:33,016 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2025-08-29 10:17:33,016 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
2025-08-29 10:17:33,016 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2025-08-29 10:17:33,016 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2025-08-29 10:17:33,017 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2025-08-29 10:17:33,018 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.8.jre [1074])
2025-08-29 10:17:33,018 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\com.google.guava_33.4.8.jre.jar
2025-08-29 10:17:33,018 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.17 [1141])
2025-08-29 10:17:33,018 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\slf4j.api_2.0.17.jar
2025-08-29 10:17:33,018 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2025-08-29 10:17:33,018 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-08-29 10:17:33,018 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
2025-08-29 10:17:33,019 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\jakarta.annotation-api_1.3.5.jar
2025-08-29 10:17:33,019 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [78])
2025-08-29 10:17:33,019 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.apache.commons.cli_1.9.0.jar
2025-08-29 10:17:33,019 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2025-08-29 10:17:33,019 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-08-29 10:17:33,019 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.3 [1075])
2025-08-29 10:17:33,019 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\lx\eclipse202409\plugins\com.google.guava.failureaccess_1.0.3.jar
2025-08-29 10:17:33,024 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\LX\AppData\Local\Temp\m2e-archetypeGenerator11191149747862611538":
2025-08-29 10:17:33,024 [Worker-27: Launching mavenrun-03f9253f-fa66-4b9d-9c27-8f99f88419c1] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=com.huongdanjava -DarchetypeArtifactId=huongdanjava-springmvc-archetype -DarchetypeVersion=2.1.2 -DgroupId=lx.edu -DartifactId=spring -Dversion=0.0.1-SNAPSHOT -Dpackage=lx.edu.spring -DoutputDirectory=C:\lx\spring-workspace -Dstyle.color=always -U archetype:generate
2025-08-29 10:18:21,089 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\lx\spring-workspace\spring\pom.xml
2025-08-29 10:18:21,283 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2025-08-29 10:18:21,288 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2025-08-29 10:18:21,297 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.jar
2025-08-29 10:18:21,305 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.jar
2025-08-29 10:18:21,318 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.5/maven-surefire-plugin-3.2.5.jar
2025-08-29 10:18:21,321 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.5/maven-surefire-plugin-3.2.5.jar
2025-08-29 10:18:21,331 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/3.4.0/maven-war-plugin-3.4.0.jar
2025-08-29 10:18:21,335 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/3.4.0/maven-war-plugin-3.4.0.jar
2025-08-29 10:18:21,358 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.pom
2025-08-29 10:18:21,361 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.pom
2025-08-29 10:18:21,375 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/39/maven-plugins-39.pom
2025-08-29 10:18:21,378 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/39/maven-plugins-39.pom
2025-08-29 10:18:21,422 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-utils/3.3.4/maven-shared-utils-3.3.4.pom
2025-08-29 10:18:21,424 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-utils/3.3.4/maven-shared-utils-3.3.4.pom
2025-08-29 10:18:21,433 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/34/maven-shared-components-34.pom
2025-08-29 10:18:21,436 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/34/maven-shared-components-34.pom
2025-08-29 10:18:21,453 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/commons-io/commons-io/2.6/commons-io-2.6.pom
2025-08-29 10:18:21,455 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/commons-io/commons-io/2.6/commons-io-2.6.pom
2025-08-29 10:18:21,466 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/42/commons-parent-42.pom
2025-08-29 10:18:21,469 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/42/commons-parent-42.pom
2025-08-29 10:18:21,480 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/18/apache-18.pom
2025-08-29 10:18:21,483 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/18/apache-18.pom
2025-08-29 10:18:21,493 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom
2025-08-29 10:18:21,496 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom
2025-08-29 10:18:21,504 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/19/maven-shared-components-19.pom
2025-08-29 10:18:21,507 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/19/maven-shared-components-19.pom
2025-08-29 10:18:21,516 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/23/maven-parent-23.pom
2025-08-29 10:18:21,518 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/23/maven-parent-23.pom
2025-08-29 10:18:21,525 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/13/apache-13.pom
2025-08-29 10:18:21,526 [Worker-24: Creating huongdanjava-springmvc-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/13/apache-13.pom
